id,latitude,longitude,publicHazardId,nidHeight,eapId,separateStructuresCount,isAssociatedStructureId,distance,jurisdictionAuthorityId,damLength,maxStorage,maxDischarge,spillwayWidth,numberOfLocks,huc8,drainageArea,Owner_Private,Owner_Public_Utility,Owner_Federal,Owner_State,Owner_Local_Government,Owner_Not_Listed,Owner_Tribe,Purpose_Tailings,Purpose_Fire Protection_Stock_Or_Small_Fish_Pond,Purpose_Grade_Stabilization,Purpose_Other,Purpose_Irrigation,Purpose_Navigation,Purpose_Fish_and_Wildlife_Pond,Purpose_Recreation,Purpose_Hydroelectric,Purpose_Debris_Control,Purpose_Water_Supply,Purpose_Flood_Risk_Reduction,Type_Arch,Type_Timber_Crib,Type_Concrete,Type_Other,Type_Multi_Arch,Type_Stone,Type_Roller_Compacted_Concrete,Type_Rockfill,Type_Buttress,Type_Masonry,Type_Earth,Type_Gravity,is_navigation,is_distance_null,hazardLabel
506444,35.0824,-79.4818,1,22,2,0,0,19,0,570,66,434.5,14,0,3040203,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
495257,39.15,-93.65,1,24,3,0,0,1,0,575,149,1296,80,0,10300101,75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
518454,44.01861111,-73.57666667,1,20,3,0,0,7,1,90,85,434.5,5,0,4150408,2.955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,FALSE,Low
470378,32.3825,-84.613889,1,16,3,0,0,3,1,390,146.5,434.5,14,0,3130003,493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
521156,36.21964114,-95.71632747,1,20,3,0,0,2,1,200,198,500,1,0,11070105,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
479143,42.37759,-87.81305,2,20,1,0,0,0.1,1,550,120,498.5,0,0,4060200,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
521263,39.25916667,-84.74638889,2,35,1,0,0,1.3,1,550,1984,5524,50,0,5080003,3.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
502699,31.99526,-89.73973,1,26,3,0,0,0,1,550,254,434.5,14,0,3180002,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
470950,32.816667,-84.702778,1,31,3,0,0,3.2,1,655,201.9,434.5,14,0,3130005,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
529111,43.862614,-98.572022,1,31,3,0,0,0,1,940,2510,5091,50,0,10160011,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
490655,37.3861,-87.786,1,29,3,0,0,3,1,440,65,434.5,14,0,5140205,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
491402,43.98333333,-84.00333333,1,10,3,0,0,2,0,950,210,610,4,0,4080102,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
469656,32.4375,-84.105139,1,20,3,0,0,3.2,1,510,105,434.5,14,0,3130005,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
531318,32.814919,-96.442639,1,29,3,0,0,5,1,1424,829,434.5,14,0,12030106,1.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
478803,42.22778,-89.09861,3,8,1,0,0,0.1,1,2600,42,2304.5,15,0,7090005,7.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
532361,35.0357,-82.0622,3,21,1,0,0,5.5,1,550,256,2304.5,50,0,3050105,2.655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,High
481546,39.22709,-95.185047,1,34,3,0,0,34,1,550,33,185,38,0,10270104,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
494866,39.02010856,-94.34745384,3,26,3,0,0,1,0,550,70,2304.5,0,0,10300101,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
490326,45.9478,-69.1922,1,16,3,1,0,0,0,1905,7691,0,14,0,1020001,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,FALSE,TRUE,Low
523375,35.084452,-98.891611,1,21,3,0,0,0,0,700,101,512,55,0,11130302,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
461029,33.63667,-87.07,1,82,2,0,0,8,0,1400,3900,10900,0,0,3160111,3.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Low
519642,39.61798333,-75.07906667,2,8,1,0,0,3.2,1,800,139,0,14,0,2040206,11.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,Significant
464542,39.129173,-104.104734,1,29,3,0,0,1,1,1345,776,4591,252.5,0,11020011,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
461665,32.66667,-86.25,2,15,3,0,0,1,0,225,18,414,30,0,3150107,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
461613,32.4,-87.4,1,13,3,0,0,2,0,1700,103,10,10,0,3150203,0.07,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
486896,38.66820633,-93.2148,3,17,1,0,0,6,1,149,55,26.4,14,0,10270103,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
485054,39.16215333,-98.37261679,3,33,2,0,0,8,1,1050,693.7,2304.5,40,0,10260010,0.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
507851,34.9642,-79.0412,1,20,2,0,0,5,0,700,128,434.5,14,0,3030004,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
471345,32.2575,-83.244444,1,19,3,0,0,60.01,0,408,96,434.5,14,0,3070105,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
481950,38.695944,-100.435974,1,22,3,0,0,14,0,550,65,1121,75,0,10260003,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
497483,34.53733392,-89.70701328,1,24,3,0,0,21,1,550,504,434.5,14,0,8030201,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
498011,32.04013389,-90.32222805,1,15,3,0,0,0,1,550,64,434.5,14,0,3180002,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
521931,41.1375,-82.21083333,3,33,1,0,0,1.5,1,1670,2480,16212,50,0,4110001,6.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
466106,41.352767,-72.58553,2,17,1,0,0,1,1,246,187,1842,50,0,1100004,9.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE,Significant
496827,40.55937891,-94.90050668,1,28,3,0,0,6,0,420,25,190,24,0,10240010,275,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
477704,41.8977,-95.4968,1,43,3,0,0,8,1,256,55,434.5,14,0,10230007,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
543763,33.604809,-97.576272,1,36,3,0,0,0.55,1,490,37,434.5,14,0,12030103,0.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
530878,32.021161,-96.909355,1,47,3,0,0,3,1,3730,3489,434.5,14,0,12030108,7.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
496255,36.70803172,-93.15871307,3,41,1,0,0,1,1,380,140,2447,0,0,11010003,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
476245,42.5282,-91.5597,1,13,3,0,0,6,1,1180,182,434.5,14,0,7060006,1.59,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
514996,43.23,-74.71666667,1,23,3,0,0,3,1,500,51,88,10,0,2020004,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
460195,32.495,-85.31167,1,32,2,0,0,10,0,500,108,1006,0,0,3130003,493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
508209,48.6574,-109.7587,1,19,3,0,0,14,1,660,106,434.5,14,0,10050004,27.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
466062,40.0786,-105.5728,2,17,3,0,0,28,1,130,160,273,0,0,10190005,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,Significant
492275,40.2618206,-93.0767825,3,33,3,0,0,3,0,550,318,2304.5,0,0,10280103,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
518049,41.26833333,-82.82666667,3,14,1,0,0,0.1,1,4010,182,2304.5,50,0,4100011,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
486647,37.867174,-87.567519,2,18,3,0,0,5,1,150,119.5,498.5,24,0,5140202,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
484076,38.45408692,-96.49645122,1,27,3,0,0,21,1,1020,231.33,1099,108,0,11070203,0.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
472775,34.042778,-84.447222,3,32,1,0,0,0,1,632,85.7,2304.5,50,0,3130001,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
544957,43.055,-104.6455,1,30,3,0,0,60.01,1,344,51,0,24,0,10120104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
547145,37.092597,-79.40221,3,90,1,1,0,8,0,980,94960,91004,50,0,3010101,1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,FALSE,High
473953,34.126667,-84.158889,1,36,3,0,0,0,1,700,65,434.5,14,0,3130001,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
511325,48.616627,-98.497368,1,8,3,0,0,0,1,1562,107,1737,202,0,9020201,0.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
467988,41.821901,-72.49845,2,25,1,0,0,1,1,95,87,2435,50,0,1080205,12.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,Significant
505329,47.8115,-105.2829,1,12,3,0,0,27,1,350,70,300,30,0,10060002,0.78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
519017,35.882132,-106.729744,3,41,1,0,0,14,1,362,721,23000,200,0,13020202,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
547481,41.7775,-107.182222,2,17,3,0,0,0,1,6250,0,0,0,0,10180002,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
549398,45.8420421,-91.4076707,2,13,1,0,0,8,1,40,53600,910,24,0,7050001,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Significant
515752,42.48083333,-78.7,3,40,1,0,0,10,1,338,1170,23192,182,0,4120102,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
467614,31.603333,-83.423611,1,17,3,0,0,19,1,505,115,434.5,14,0,3110202,275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
521456,44.08305556,-73.68722222,2,12,1,0,0,17,1,130,65,498.5,4,0,2020001,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
537171,35.000003,-100.766667,1,22,3,0,0,3.2,0,362,240,434.5,14,0,11120201,3080,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
475511,40.74,-92.4337,2,25,3,0,0,1,1,370,67,498.5,24,0,7110001,0.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
538344,33.605532,-99.92521,1,15,3,0,0,3.2,0,450,78,434.5,14,0,11130205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
538163,30.803008,-96.449413,1,19,3,0,0,3.2,0,750,266,434.5,14,0,12070101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
552583,39.950006,-104.798903,1,8,3,0,0,2,1,2130,70,224,30,0,10190003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
466412,40.255419,-104.937793,1,22,3,0,0,7,1,570,219,250,10,0,10190005,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
511658,47.3919,-104.1392,1,20,3,0,0,8,1,100,62,434.5,14,0,10100004,7.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
530840,35.1359,-82.5858,2,24,1,0,0,5,1,550,93,498.5,24,0,3050109,772.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Significant
541777,30.924107,-96.973619,1,18,3,0,0,3.2,0,534,50,434.5,14,0,12070204,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
478809,38.80622,-89.98209,2,20,2,0,0,0.1,1,200,35,498.5,0,0,7140101,13.675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
518923,41.15811667,-74.7812,1,8,1,0,0,4,1,50,139,434.5,14,0,2040105,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
494025,42.18922195,-72.33146004,1,19,3,0,0,3.2,1,230,70,434.5,14,0,1080204,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,FALSE,TRUE,Low
536429,33.626273,-97.56019,1,37,3,0,0,0.55,0,393,54,434.5,14,0,12030103,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
520400,35.2428021,-96.94076195,1,18,3,0,0,18,1,290,55,434.5,1,0,11090203,0.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
490406,37.693826,-83.740049,1,26,3,0,0,2,1,330,75.7,434.5,14,0,5100204,0.27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
535218,45.114993,-102.213323,1,17,3,0,0,0,1,400,102,500,24,0,10130305,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
526319,41.67212675,-71.26657868,2,8,1,0,0,0,1,276,7,498.5,0,0,1090004,6.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
525482,41.87384416,-71.67400355,2,9,1,0,0,3,1,300,86,32,5,0,1090004,6.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,FALSE,FALSE,Significant
528759,45.03166,-102.316657,1,22,3,0,0,0,1,330,69,1300,50,0,10130305,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
530631,40.19194444,-80.00694444,3,91,1,0,0,3.2,1,3743,1923,2304.5,50,0,5020005,0.17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE,High
507287,47.756088,-112.356432,2,38,3,0,0,32,1,550,279,498.5,24,0,10030205,1.46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
542523,45.60060391,-122.4040359,3,28,1,0,0,1,1,204,6800,1220,24,0,17080001,64.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,High
489402,39.3718,-75.8029,2,10,2,0,0,0.55,1,388,87,645,35,0,2060002,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
492457,39.97370286,-91.803013,1,25,3,0,0,5,0,550,27,434.5,0,0,7110003,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
482513,39.20379821,-96.05780599,3,48,1,0,0,0.5,1,1090,310,170,50,0,10270102,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
521034,35.6555544,-97.66579226,1,22,3,0,0,21,1,660,130,434.5,1,0,11050002,171.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
460322,32.10167,-86.26833,2,20,2,0,0,0,0,464,80,62,0,0,3150201,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
523778,35.888672,-98.1525,1,30,3,0,0,0,1,550,275,88,6,0,11050002,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
481030,39.2706,-95.166147,1,31,3,0,0,30,1,550,104,420,52,0,10270104,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
479772,39.955543,-98.705998,1,16,3,0,0,27,0,550,50,434.5,14,0,10250016,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
498982,37.95347333,-90.20647152,3,47,1,0,0,4,1,650,2000,2309,32,0,7140101,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
529198,44.499993,-102.318323,1,32,3,0,0,0,1,420,115,1500,50,0,10120112,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
473980,40.6138,-95.6037,1,28,3,0,0,3,1,564,136,434.5,14,0,10240004,0.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
475754,43.1477,-93.0134,1,12,3,0,0,0,1,600,150,434.5,14,0,7080202,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
520623,34.630749,-95.296995,1,35,3,0,0,2,1,550,693,1004,4,0,11140105,4.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
480612,41.7476349,-85.02549587,2,13,2,0,0,3,1,525,220,0,0,0,4050001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
551782,48.69881,-108.03756,1,21,3,0,0,60.01,0,608,114.4,434.5,14,0,10050010,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,Low
526639,34.65425111,-97.70356668,1,21,3,0,0,1,1,990,104,434.5,1,0,11130303,17.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
505777,48.0481,-111.4155,1,22,3,0,0,60.01,1,200,54,244,20,0,10030203,3.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
543195,32.243276,-95.306359,3,21,1,0,0,0,1,605,85.28,4187.8,218,0,12020004,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
524060,35.17592,-99.008441,1,54,3,0,0,5,1,600,619,2598,1,0,11130302,1.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
557846,42.9383,-72.3213,2,8,2,0,0,0,1,200,69,3681,50,0,1080201,6.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
476516,41.37,-94.6,1,24,3,0,0,15,1,580,70,434.5,14,0,10240009,0.26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
542674,44.2383,-72.5252,1,31,3,1,0,4,0,227,46,14500,176,0,4150403,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,FALSE,Low
461461,33.983853,-86.413377,3,0,2,0,0,1.8,0,550,139,2304.5,0,0,3160111,3.72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
494597,36.5520522,-91.80375839,1,26,3,0,0,8,0,500,127,330,47,0,11010010,300.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
531553,36.470556,-85.4175,2,43,3,0,0,0,1,280,1508,0,0,0,5130106,14.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Significant
467695,27.6192,-82.095497,2,68,1,0,0,0,1,10240,45500,80,128,0,3100202,1.15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
